omega_tilde_over_omega,normalized_amplitude
1.874609456363257820e+00,4.158787114154628034e-07
1.899604249114767995e+00,9.832659569788439106e-07
1.924599041866277949e+00,2.589800771619673747e-06
1.949593834617788124e+00,1.053183172596024091e-05
1.974588627369298299e+00,1.958469235412447357e-03
1.999583420120808475e+00,4.015244753433384536e-03
2.024578212872318428e+00,2.058853350086843007e-03
2.049573005623828603e+00,1.177679693089453131e-05
2.074567798375338779e+00,2.951944697134579023e-06
2.099562591126848510e+00,1.222450626448334736e-06
2.124557383878358685e+00,7.085746238069834686e-07
2.149552176629868860e+00,6.064072722347734379e-07
2.174546969381379480e+00,6.075407483814070905e-07
2.199541762132889211e+00,7.380293625499873471e-07
2.224536554884399386e+00,9.153786510948709841e-07
2.249531347635909562e+00,1.156949007271388395e-06
2.274526140387419293e+00,1.570934043239709689e-06
2.299520933138929468e+00,2.175640231077328506e-06
2.324515725890439644e+00,3.235316560525746260e-06
2.349510518641949819e+00,5.091042920137458085e-06
2.374505311393459994e+00,8.891658594684136093e-06
2.399500104144970170e+00,1.773426459334592102e-05
2.424494896896480345e+00,4.425615630310692297e-05
2.449489689647990076e+00,1.756380146787849493e-04
2.474484482399500251e+00,2.595726721071109355e-02
2.499479275151010427e+00,5.355329138907152092e-02
2.524474067902520602e+00,2.763067937280884803e-02
2.549468860654030777e+00,1.969528327256671427e-04
2.574463653405540953e+00,4.883242620715634206e-05
2.599458446157051128e+00,1.948159908314852566e-05
2.624453238908560859e+00,9.733517655269662521e-06
2.649448031660071035e+00,5.512359331231139102e-06
2.674442824411581210e+00,3.427814308813922691e-06
2.699437617163091385e+00,2.237847411274799640e-06
2.724432409914601116e+00,1.516320510071537079e-06
2.749427202666111292e+00,1.075625169889566762e-06
2.774421995417621467e+00,7.350744307153676642e-07
2.799416788169131642e+00,5.059625588253238374e-07
2.824411580920641818e+00,3.158585717469895436e-07
2.849406373672151993e+00,1.731606364982767937e-07
2.874401166423662168e+00,4.257661044207976922e-07
2.899395959175171900e+00,1.141030122909136516e-06
2.924390751926682075e+00,3.318483123970839465e-06
2.949385544678192250e+00,1.393002029352388931e-05
2.974380337429702426e+00,1.745011947652682326e-03
2.999375130181212601e+00,3.623822370678602463e-03
3.024369922932722776e+00,1.880876728977722880e-03
3.049364715684232952e+00,1.633386954709395393e-05
3.074359508435742683e+00,4.276290008184656784e-06
3.099354301187252858e+00,1.919137863582628855e-06
3.124349093938763033e+00,1.183647499179993252e-06
3.149343886690272765e+00,9.647182776520848954e-07
3.174338679441783384e+00,8.954326160971982799e-07
3.199333472193293559e+00,9.940806611602450619e-07
3.224328264944803291e+00,1.173299637242831122e-06
3.249323057696313910e+00,1.448509788712517038e-06
3.274317850447823641e+00,1.933271646880231598e-06
3.299312643199333372e+00,2.665116599132114564e-06
3.324307435950843992e+00,3.944718689758883960e-06
3.349302228702353723e+00,6.199614054114261628e-06
3.374297021453864343e+00,1.080248566234419204e-05
3.399291814205374518e+00,2.148530715659347285e-05
3.424286606956884249e+00,5.339156333397552742e-05
3.449281399708394868e+00,2.101091711497919472e-04
3.474276192459904600e+00,2.211691832949653699e-02
3.499270985211414331e+00,4.621128282678121924e-02
3.524265777962924950e+00,2.413871485741737530e-02
3.549260570714434682e+00,2.402695563509333265e-04
3.574255363465944857e+00,5.906526312823641472e-05
3.599250156217455032e+00,2.348197562008346736e-05
3.624244948968965208e+00,1.171370586859140081e-05
3.649239741720474939e+00,6.641317748344377184e-06
3.674234534471985558e+00,4.140462449095367488e-06
3.699229327223495289e+00,2.722272680699625674e-06
3.724224119975005909e+00,1.869242934142301671e-06
3.749218912726515640e+00,1.347258945597811336e-06
3.774213705478025815e+00,9.591427231677490806e-07
3.799208498229535991e+00,7.090971712666135976e-07
3.824203290981046166e+00,5.316249755288581359e-07
3.849198083732555897e+00,4.421320523713795656e-07
3.874192876484066517e+00,6.968460676898299552e-07
3.899187669235576248e+00,1.520268663790314153e-06
3.924182461987085979e+00,4.211360308768146696e-06
3.949177254738596599e+00,1.728197352653606744e-05
3.974172047490106330e+00,1.619130028289744987e-03
3.999166840241616949e+00,3.405528673754197946e-03
4.024161632993126680e+00,1.789354609752587559e-03
4.049156425744636856e+00,2.071737311612680628e-05
4.074151218496147031e+00,5.405198630012808668e-06
4.099146011247657206e+00,2.433136399441312691e-06
4.124140803999167382e+00,1.500247290597671603e-06
4.149135596750677557e+00,1.202805769790227331e-06
4.174130389502187732e+00,1.100006660501374758e-06
4.199125182253697020e+00,1.195173175286004914e-06
4.224119975005208083e+00,1.397619265941648934e-06
4.249114767756717370e+00,1.714375432167409791e-06
4.274109560508227545e+00,2.293298205326263831e-06
4.299104353259737721e+00,3.164101938779005567e-06
4.324099146011247896e+00,4.691251482364593744e-06
4.349093938762758960e+00,7.385453878905530353e-06
4.374088731514268247e+00,1.287551600537879413e-05
4.399083524265778422e+00,2.558173945842504197e-05
4.424078317017288597e+00,6.340709792539381165e-05
4.449073109768798773e+00,2.477849038834400172e-04
4.474067902520308060e+00,2.028204892917872745e-02
4.499062695271819123e+00,4.291973625971927386e-02
4.524057488023329299e+00,2.269667764420208594e-02
4.549052280774838586e+00,2.904394483502525698e-04
4.574047073526349649e+00,7.086813910235719609e-05
4.599041866277858936e+00,2.810882122590873034e-05
4.624036659029369112e+00,1.401433285233415870e-05
4.649031451780879287e+00,7.959825196342946624e-06
4.674026244532389462e+00,4.979885063298783339e-06
4.699021037283899638e+00,3.296573518650416471e-06
4.724015830035409813e+00,2.290229927868131202e-06
4.749010622786919988e+00,1.676115729158336420e-06
4.774005415538430164e+00,1.232963887574456543e-06
4.799000208289940339e+00,9.608876640555557463e-07
4.823995001041449626e+00,8.032885338027300676e-07
4.848989793792960690e+00,7.847642634187364018e-07
4.873984586544469977e+00,1.145741936997603611e-06
4.898979379295980152e+00,2.232482432385691395e-06
4.923974172047490327e+00,5.778331411410989628e-06
4.948968964799000503e+00,2.296387939687399217e-05
4.973963757550511566e+00,1.709711887136875505e-03
4.998958550302020853e+00,3.641937798399857984e-03
5.023953343053531029e+00,1.937305781323996230e-03
5.048948135805041204e+00,2.789867964101783466e-05
5.073942928556551379e+00,7.095626789180825404e-06
5.098937721308061555e+00,3.088913708050153186e-06
5.123932514059571730e+00,1.816009823960923528e-06
5.148927306811081905e+00,1.377648679784778597e-06
5.173922099562591193e+00,1.197179328472849077e-06
5.198916892314102256e+00,1.259004397497154871e-06
5.223911685065611543e+00,1.438059840584058495e-06
5.248906477817121718e+00,1.750518546173363028e-06
5.273901270568631894e+00,2.336436244871301245e-06
5.298896063320142069e+00,3.227088732900446613e-06
5.323890856071652244e+00,4.793744502727123803e-06
5.348885648823162420e+00,7.566972974600385572e-06
5.373880441574672595e+00,1.319793677915989356e-05
5.398875234326182770e+00,2.621104585246335344e-05
5.423870027077692946e+00,6.483374985237175833e-05
5.448864819829202233e+00,2.517725797782542022e-04
5.473859612580713296e+00,1.687686626706995721e-02
5.498854405332222584e+00,3.617304030074857540e-02
5.523849198083732759e+00,1.936459812502929270e-02
5.548843990835242934e+00,3.031844156410739839e-04
5.573838783586753109e+00,7.345981952324043697e-05
5.598833576338263285e+00,2.908261634522820880e-05
5.623828369089773460e+00,1.449864414595405040e-05
5.648823161841283635e+00,8.252283006656561642e-06
5.673817954592793811e+00,5.181797225444432765e-06
5.698812747344303986e+00,3.453966332422004665e-06
5.723807540095814161e+00,2.423721606204440722e-06
5.748802332847324337e+00,1.805095360223034350e-06
5.773797125598834512e+00,1.367704023591038554e-06
5.798791918350343799e+00,1.115636949388488749e-06
5.823786711101854863e+00,1.017606545278329870e-06
5.848781503853364150e+00,1.116301845336990820e-06
5.873776296604874325e+00,1.665197271207926163e-06
5.898771089356384500e+00,3.147026079696003109e-06
5.923765882107894676e+00,7.840173659572749463e-06
5.948760674859404851e+00,3.046282778658651754e-05
5.973755467610915026e+00,1.881365220898235328e-03
5.998750260362425202e+00,4.058832787475132042e-03
6.023745053113935377e+00,2.185826098431774538e-03
6.048739845865445552e+00,3.761787172580945951e-05
6.073734638616954840e+00,9.319424902307640667e-06
6.098729431368465903e+00,3.911600060256928558e-06
6.123724224119975190e+00,2.180592517364447564e-06
6.148719016871485366e+00,1.537788084605661267e-06
6.173713809622996429e+00,1.251865924788183517e-06
6.198708602374505716e+00,1.238054739008867466e-06
6.223703395126015891e+00,1.363271873863545083e-06
6.248698187877526067e+00,1.622172289491947278e-06
6.273692980629036242e+00,2.142396745782525848e-06
6.298687773380545529e+00,2.943522991134249567e-06
6.323682566132055705e+00,4.370258022650207779e-06
6.348677358883566768e+00,6.907213577731294505e-06
6.373672151635076943e+00,1.203214558064562813e-05
6.398666944386587119e+00,2.388100761135558052e-05
6.423661737138096406e+00,5.893714385119904782e-05
6.448656529889606581e+00,2.274961625733522600e-04
6.473651322641117645e+00,1.292244008147399974e-02
6.498646115392627820e+00,2.805510126931537451e-02
6.523640908144137107e+00,1.520315808723152716e-02
6.548635700895647282e+00,2.817643571557483843e-04
6.573630493647157458e+00,6.779328675689299047e-05
6.598625286398666745e+00,2.678893256429896815e-05
6.623620079150177808e+00,1.334841671199089400e-05
6.648614871901687984e+00,7.614006085359058342e-06
6.673609664653198159e+00,4.788506963620425307e-06
6.698604457404707446e+00,3.214069665665208255e-06
6.723599250156217622e+00,2.271397248614848240e-06
6.748594042907728685e+00,1.724422140795442089e-06
6.773588835659238860e+00,1.341740247176380415e-06
6.798583628410749036e+00,1.154752066226564919e-06
6.823578421162258323e+00,1.152317739360548086e-06
6.848573213913768498e+00,1.397489636049881193e-06
6.873568006665277785e+00,2.176020170973994829e-06
6.898562799416789737e+00,4.110555295369692839e-06
6.923557592168299024e+00,1.009301086028510682e-05
6.948552384919809199e+00,3.869482007739841038e-05
6.973547177671319375e+00,2.045506618648693792e-03
6.998541970422828662e+00,4.469762843170051528e-03
7.023536763174338837e+00,2.436794387875315139e-03
7.048531555925849901e+00,4.884893431693962249e-05
7.073526348677360076e+00,1.186867246584356597e-05
7.098521141428869363e+00,4.851412446246563120e-06
7.123515934180379539e+00,2.603002197292813074e-06
7.148510726931889714e+00,1.718854153337080354e-06
7.173505519683400777e+00,1.328356339532577655e-06
7.198500312434910064e+00,1.227378304938874147e-06
7.223495105186420240e+00,1.301882880013881732e-06
7.248489897937930415e+00,1.514085991413306276e-06
7.273484690689439702e+00,1.970284622697717472e-06
7.298479483440949878e+00,2.690729015588993076e-06
7.323474276192460941e+00,3.978992447890495650e-06
7.348469068943971116e+00,6.298407839594194326e-06
7.373463861695480404e+00,1.094246534790726676e-05
7.398458654446990579e+00,2.170482021191242120e-05
7.423453447198500754e+00,5.343212531372201112e-05
7.448448239950011818e+00,2.050218435263402225e-04
7.473443032701521993e+00,1.011090210026197554e-02
7.498437825453031280e+00,2.223604683645513322e-02
7.523432618204541455e+00,1.219717810150156012e-02
7.548427410956051631e+00,2.613334245993253037e-04
7.573422203707560918e+00,6.242978034603329635e-05
7.598416996459071981e+00,2.461413729185060257e-05
7.623411789210582157e+00,1.224502581310874125e-05
7.648406581962092332e+00,6.994295746790438993e-06
7.673401374713601619e+00,4.393774715296956245e-06
7.698396167465111795e+00,2.958697410706177581e-06
7.723390960216622858e+00,2.097101448421040136e-06
7.748385752968133033e+00,1.620421297404480937e-06
7.773380545719642321e+00,1.289201925109578083e-06
7.798375338471152496e+00,1.171406155770199337e-06
7.823370131222662671e+00,1.279212788470237520e-06
7.848364923974171958e+00,1.683653385591907115e-06
7.873359716725683910e+00,2.721141691499778892e-06
7.898354509477193197e+00,5.203363734260609135e-06
7.923349302228703372e+00,1.270728663020221415e-05
7.948344094980212660e+00,4.837893575338485008e-05
7.973338887731722835e+00,2.239032668854154529e-03
7.998333680483233898e+00,4.956109522295018208e-03
8.023328473234743186e+00,2.735045596461861423e-03
8.048323265986253361e+00,6.267759144354303601e-05
8.073318058737763536e+00,1.501429556310946087e-05
8.098312851489273712e+00,6.029171899823964470e-06
8.123307644240783887e+00,3.148906038122963057e-06
8.148302436992294062e+00,1.975388034671768461e-06
8.173297229743804238e+00,1.459806386299642841e-06
8.198292022495314413e+00,1.266282040990992889e-06
8.223286815246824588e+00,1.296150971993378533e-06
8.248281607998334763e+00,1.474033227172985229e-06
8.273276400749843162e+00,1.888620962227844480e-06
8.298271193501355114e+00,2.557004971151068505e-06
8.323265986252865289e+00,3.761278380447822317e-06
8.348260779004375465e+00,5.958482956554614521e-06
8.373255571755885640e+00,1.029545000643278985e-05
8.398250364507394039e+00,2.040223142303841913e-05
8.423245157258905991e+00,5.005202591331692398e-05
8.448239950010416166e+00,1.908841082504960480e-04
8.473234742761926341e+00,8.321433140347302831e-03
8.498229535513434740e+00,1.853921346692573302e-02
8.523224328264944916e+00,1.029334681277797696e-02
8.548219121016455091e+00,2.504589479846791524e-04
8.573213913767967043e+00,5.937243338819811136e-05
8.598208706519475442e+00,2.332956806228144171e-05
8.623203499270985617e+00,1.156650153649204715e-05
8.648198292022495792e+00,6.593440637506433561e-06
8.673193084774005968e+00,4.108494446893249711e-06
8.698187877525517919e+00,2.762626065197551829e-06
8.723182670277026318e+00,1.934606782015771658e-06
8.748177463028536494e+00,1.500888112268994340e-06
8.773172255780046669e+00,1.207385381686125368e-06
8.798167048531556844e+00,1.154029832203208806e-06
8.823161841283067020e+00,1.367509633743818740e-06
8.848156634034577195e+00,1.940983589201048143e-06
8.873151426786087370e+00,3.253851747149193281e-06
8.898146219537597545e+00,6.323691365616363036e-06
8.923141012289107721e+00,1.544939397164692913e-05
8.948135805040616120e+00,5.860104022868316764e-05
8.973130597792128071e+00,2.415431742936698708e-03
8.998125390543638247e+00,5.416433222462962126e-03
9.023120183295148422e+00,3.025489970025313675e-03
9.048114976046658597e+00,7.811586427416253894e-05
9.073109768798166996e+00,1.852372882620892359e-05
9.098104561549677172e+00,7.361418147441258656e-06
9.123099354301189123e+00,3.783511739486683728e-06
9.148094147052699299e+00,2.298415983434038261e-06
9.173088939804207698e+00,1.645219356479814364e-06
9.198083732555717873e+00,1.362189474763087318e-06
9.223078525307228048e+00,1.347207894969510565e-06
9.248073318058738224e+00,1.514240112909423351e-06
9.273068110810248399e+00,1.898823694488954757e-06
9.298062903561758574e+00,2.552405241074769470e-06
9.323057696313268750e+00,3.724517696563714729e-06
9.348052489064778925e+00,5.884962911384980089e-06
9.373047281816289100e+00,1.009744565060622093e-05
9.398042074567799276e+00,1.995556436547855266e-05
9.423036867319309451e+00,4.874014007779420337e-05
9.448031660070819626e+00,1.846731451426552445e-04
9.473026452822329802e+00,7.216096351657166896e-03
9.498021245573839977e+00,1.628715134558809258e-02
9.523016038325348376e+00,9.152908643144701956e-03
9.548010831076860327e+00,2.494126399371074452e-04
9.573005623828370503e+00,5.864964842172066178e-05
9.598000416579880678e+00,2.293268710478894561e-05
9.622995209331390853e+00,1.130445233800416448e-05
9.647990002082899252e+00,6.408990250782156958e-06
9.672984794834411204e+00,3.937856095600426611e-06
9.697979587585921379e+00,2.617136327616771764e-06
9.722974380337431555e+00,1.785874464450131768e-06
9.747969173088939954e+00,1.354706166253034842e-06
9.772963965840450129e+00,1.077084351014103854e-06
9.797958758591960304e+00,1.075198720282969046e-06
9.822953551343472256e+00,1.384347240232394367e-06
9.847948344094980655e+00,2.104198266746659932e-06
9.872943136846490830e+00,3.652921450390883565e-06
9.897937929598001006e+00,7.212351780711753069e-06
9.922932722349511181e+00,1.766966105270765299e-05
9.947927515101023133e+00,6.684669134187193708e-05
9.972922307852531532e+00,2.486355073395916937e-03
9.997917100604041707e+00,5.648830714525109736e-03
1.002291189335555188e+01,3.193538887983939523e-03
1.004790668610706206e+01,9.183093019980079197e-05
1.007290147885857223e+01,2.161157550560622432e-05
1.009789627161008241e+01,8.550770817920471401e-06
1.012289106436159258e+01,4.369758393293960477e-06
1.014788585711310276e+01,2.625329050811712321e-06
1.017288064986461293e+01,1.856321199664207288e-06
1.019787544261612311e+01,1.507903577554004601e-06
1.022287023536763151e+01,1.468189652438036658e-06
1.024786502811914346e+01,1.644612835778804412e-06
1.027285982087065364e+01,2.032296930427247324e-06
1.029785461362216381e+01,2.722559473489140182e-06
1.032284940637367221e+01,3.944337791758690006e-06
1.034784419912518239e+01,6.202133892453858888e-06
1.037283899187669434e+01,1.059235694134617811e-05
1.039783378462820451e+01,2.085142765055811095e-05
1.042282857737971291e+01,5.072221734850040350e-05
1.044782337013122309e+01,1.908996979768493756e-04
1.047281816288273326e+01,6.761892314252047377e-03
1.049781295563424344e+01,1.546278564969590444e-02
1.052280774838575539e+01,8.794954976380952444e-03
1.054780254113726379e+01,2.654470489484547541e-04
1.057279733388877396e+01,6.192766364795025235e-05
1.059779212664028414e+01,2.409503900763917557e-05
1.062278691939179431e+01,1.181054580564410151e-05
1.064778171214330449e+01,6.659295947323172440e-06
1.067277650489481466e+01,4.041662094177614042e-06
1.069777129764632484e+01,2.640942560074526834e-06
1.072276609039783501e+01,1.758874329935539797e-06
1.074776088314934519e+01,1.277491615255020254e-06
1.077275567590085359e+01,9.830938580593453678e-07
1.079775046865236554e+01,1.000185733609953710e-06
1.082274526140387572e+01,1.386196635466124277e-06
1.084774005415538589e+01,2.226765289700675591e-06
1.087273484690689607e+01,3.958869357159765690e-06
1.089772963965840447e+01,7.917738336100822925e-06
1.092272443240991642e+01,1.943800175049358205e-05
1.094771922516142659e+01,7.331131919564321398e-05
1.097271401791293677e+01,2.485899804958766057e-03
1.099770881066444517e+01,5.722522486309674673e-03
1.102270360341595534e+01,3.274246817794270424e-03
1.104769839616746552e+01,1.038395874025348632e-04
1.107269318891897747e+01,2.427138655715447221e-05
1.109768798167048587e+01,9.585856251967492681e-06
1.112268277442199604e+01,4.889332586542851741e-06
1.114767756717350622e+01,2.928601243803998765e-06
1.117267235992501639e+01,2.074157754615946945e-06
1.119766715267652657e+01,1.680680703669735870e-06
1.122266194542803674e+01,1.631330284660108772e-06
1.124765673817954692e+01,1.838022262922054116e-06
1.127265153093105710e+01,2.260624698614438148e-06
1.129764632368256727e+01,3.027560323168475482e-06
1.132264111643407745e+01,4.374230942886504038e-06
1.134763590918558762e+01,6.853517075434830193e-06
1.137263070193709780e+01,1.167802479532286110e-05
1.139762549468860797e+01,2.292478878480346777e-05
1.142262028744011815e+01,5.557789489746799827e-05
1.144761508019162832e+01,2.078512797425286743e-04
1.147260987294313672e+01,6.736478105981258228e-03
1.149760466569464867e+01,1.560844430788128727e-02
1.152259945844615885e+01,8.985008052848927548e-03
1.154759425119766902e+01,2.976969742053646169e-04
1.157258904394917742e+01,6.893043653916116199e-05
1.159758383670068760e+01,2.671110727698986523e-05
1.162257862945219955e+01,1.304752415975209504e-05
1.164757342220370973e+01,7.322921085839028435e-06
1.167256821495521812e+01,4.419261453640385725e-06
1.169756300770672830e+01,2.857247671205456061e-06
1.172255780045823848e+01,1.868585305405730841e-06
1.174755259320974865e+01,1.302799227800789284e-06
1.177254738596126060e+01,9.539389799332616752e-07
1.179754217871276900e+01,9.590887691181332255e-07
1.182253697146427918e+01,1.389741879351704586e-06
1.184753176421578935e+01,2.328184980760744582e-06
1.187252655696729953e+01,4.214328650121755049e-06
1.189752134971880970e+01,8.502698041198866307e-06
1.192251614247031988e+01,2.090920129015953090e-05
1.194751093522183005e+01,7.858505270257992422e-05
1.197250572797334023e+01,2.449478623866956951e-03
1.199750052072485040e+01,5.713690831721356285e-03
1.202249531347636058e+01,3.308516074489438116e-03
1.204749010622787075e+01,1.147693495768119541e-04
1.207248489897938093e+01,2.664955624573304283e-05
1.209747969173089110e+01,1.050668471592554725e-05
1.212247448448240128e+01,5.346352400743065884e-06
1.214746927723390968e+01,3.202376534488592996e-06
1.217246406998542163e+01,2.265375304392525800e-06
1.219745886273693181e+01,1.833405976138989178e-06
1.222245365548844198e+01,1.774402393176567835e-06
1.224744844823995038e+01,2.002438693019702568e-06
1.227244324099146056e+01,2.457761703014255660e-06
1.229743803374297073e+01,3.291146020785454282e-06
1.232243282649448268e+01,4.748299159492995140e-06
1.234742761924599286e+01,7.420556665824463306e-06
1.237242241199750126e+01,1.263068326813534815e-05
1.239741720474901143e+01,2.473703643448119549e-05
1.242241199750052161e+01,5.980735223580532062e-05
1.244740679025203178e+01,2.223188913952298682e-04
1.247240158300354196e+01,6.644073202626720430e-03
1.249739637575505213e+01,1.559910947369432151e-02
1.252239116850656231e+01,9.087689652290703579e-03
1.254738596125807248e+01,3.280906967553986141e-04
1.257238075400958266e+01,7.540994262713198555e-05
1.259737554676109106e+01,2.912278370054801658e-05
1.262237033951260301e+01,1.419478452230948169e-05
1.264736513226411141e+01,7.941777360679276338e-06
1.267235992501562336e+01,4.783966918637220259e-06
1.269735471776713354e+01,3.072676090534241587e-06
1.272234951051864194e+01,1.993608645263575243e-06
1.274734430327015389e+01,1.342842509387787798e-06
1.277233909602166229e+01,9.372042559703077709e-07
1.279733388877317424e+01,9.066714074937997474e-07
1.282232868152468441e+01,1.359535047099090827e-06
1.284732347427619281e+01,2.354471790844009484e-06
1.287231826702770476e+01,4.336405526390288675e-06
1.289731305977921316e+01,8.809918541591615614e-06
1.292230785253072334e+01,2.169222560995324374e-05
1.294730264528223529e+01,8.122863008415976273e-05
1.297229743803374369e+01,2.343875260308132726e-03
1.299729223078525564e+01,5.540484843372088346e-03
1.302228702353676404e+01,3.246676552598755806e-03
1.304728181628827421e+01,1.223467978989886175e-04
1.307227660903978261e+01,2.822455306309040767e-05
1.309727140179129456e+01,1.110876534835297761e-05
1.312226619454280652e+01,5.651795583232383069e-06
1.314726098729431492e+01,3.387151258270017113e-06
1.317225578004582509e+01,2.396333551279963535e-06
1.319725057279733349e+01,1.936887789714541008e-06
1.322224536554884544e+01,1.868099903706355940e-06
1.324724015830035562e+01,2.099766470607646528e-06
1.327223495105186579e+01,2.569345791509763373e-06
1.329722974380337597e+01,3.434050266695335786e-06
1.332222453655488437e+01,4.942500304733666002e-06
1.334721932930639632e+01,7.703134833445336499e-06
1.337221412205790649e+01,1.310611014209636897e-05
1.339720891480941489e+01,2.560646208630038782e-05
1.342220370756092684e+01,6.174632302317914294e-05
1.344719850031243524e+01,2.281873308792569657e-04
1.347219329306394719e+01,6.329235708315308212e-03
1.349718808581545737e+01,1.505866553122540627e-02
1.352218287856696577e+01,8.878055958244701618e-03
1.354717767131847772e+01,3.470513595026785704e-04
1.357217246406998612e+01,7.918431017521752088e-05
1.359716725682149807e+01,3.048560062918199734e-05
1.362216204957300647e+01,1.483471609481586104e-05
1.364715684232451665e+01,8.281246045004056933e-06
1.367215163507602860e+01,4.987272732017222152e-06
1.369714642782753700e+01,3.188729821286268475e-06
1.372214122057904717e+01,2.063927105424263782e-06
1.374713601333055557e+01,1.363359479248409369e-06
1.377213080608206752e+01,9.168655084759635771e-07
1.379712559883357947e+01,8.555623182026047857e-07
1.382212039158508787e+01,1.307317658642648408e-06
1.384711518433659805e+01,2.334978621440735319e-06
1.387210997708810645e+01,4.342069025901339703e-06
1.389710476983961840e+01,8.871645214832088545e-06
1.392209956259113035e+01,2.184914059413126409e-05
1.394709435534263875e+01,8.147938657449021625e-05
1.397208914809414892e+01,2.189286349182000511e-03
1.399708394084565732e+01,5.244657399011758321e-03
1.402207873359716928e+01,3.110052098748395614e-03
1.404707352634867767e+01,1.265646413200032503e-04
1.407206831910018785e+01,2.900457312838125633e-05
1.409706311185169980e+01,1.139480322204167887e-05
1.412205790460320820e+01,5.798256730453707677e-06
1.414705269735472015e+01,3.477760021726195761e-06
1.417204749010622855e+01,2.465294868827405869e-06
1.419704228285773873e+01,1.994162775830955063e-06
1.422203707560925068e+01,1.918938090477971649e-06
1.424703186836075908e+01,2.152169433210012808e-06
1.427202666111227103e+01,2.627522027754993295e-06
1.429702145386377943e+01,3.506396622015744470e-06
1.432201624661528960e+01,5.043084176451199448e-06
1.434701103936680155e+01,7.842382493247463635e-06
1.437200583211830995e+01,1.333243323008993042e-05
1.439700062486982013e+01,2.600241912187577835e-05
1.442199541762132853e+01,6.254760045633737128e-05
1.444699021037284048e+01,2.298470033529949211e-04
1.447198500312435243e+01,5.949935433452931480e-03
1.449697979587586083e+01,1.434662200181041625e-02
