omega_tilde_over_omega,normalized_amplitude
1.132264111643407745e+01,3.844021226841324455e-06
1.134763590918558762e+01,6.011649508485552092e-06
1.137263070193709780e+01,1.030119118003597468e-05
1.139762549468860797e+01,2.019301271299992832e-05
1.142262028744011815e+01,4.903461945821023678e-05
1.144761508019162832e+01,1.833918754176092319e-04
1.147260987294313672e+01,5.944775008712072963e-03
1.149760466569464867e+01,1.377416119253249520e-02
1.152259945844615885e+01,7.929029720090227662e-03
1.154759425119766902e+01,2.627228906059787860e-04
1.157258904394917742e+01,6.087720767411683567e-05
1.159758383670068760e+01,2.360337369702883789e-05
1.162257862945219955e+01,1.157623761860732357e-05
1.164757342220370973e+01,6.487899696723665057e-06
1.167256821495521812e+01,3.961887327146553224e-06
1.169756300770672830e+01,2.567592305177935498e-06
1.172255780045823848e+01,1.746184737035225891e-06
1.174755259320974865e+01,1.216919463791288152e-06
1.177254738596126060e+01,9.593870466048623049e-07
1.179754217871276900e+01,9.862291566933299977e-07
1.182253697146427918e+01,1.314378360622041225e-06
1.184753176421578935e+01,2.140372604454432346e-06
1.187252655696729953e+01,3.802159733536251197e-06
1.189752134971880970e+01,7.611031002674064659e-06
1.192251614247031988e+01,1.867237254178601816e-05
1.194751093522183005e+01,7.006483663095136507e-05
1.197250572797334023e+01,2.182970283494652455e-03
1.199750052072485040e+01,5.091945104855700142e-03
1.202249531347636058e+01,2.948506669307664890e-03
1.204749010622787075e+01,1.022393937673925208e-04
1.207248489897938093e+01,2.376831554104349967e-05
1.209747969173089110e+01,9.343097324675825134e-06
1.212247448448240128e+01,4.752647318935282712e-06
1.214746927723390968e+01,2.846080770389848680e-06
1.217246406998542163e+01,1.989485987289794387e-06
1.219745886273693181e+01,1.618188034714109577e-06
1.222245365548844198e+01,1.551402360787994082e-06
1.224744844823995038e+01,1.698509335445941463e-06
1.227244324099146056e+01,2.111638385447643829e-06
1.229743803374297073e+01,2.814251579792431617e-06
1.232243282649448268e+01,4.056681077762872940e-06
1.234742761924599286e+01,6.320531826701878524e-06
1.237242241199750126e+01,1.080899754256359789e-05
1.239741720474901143e+01,2.114125945295272340e-05
1.242241199750052161e+01,5.117653711634372418e-05
1.244740679025203178e+01,1.902329271154250441e-04
1.247240158300354196e+01,5.685791966984309401e-03
1.249739637575505213e+01,1.334929766844398374e-02
1.252239116850656231e+01,7.776941931243674076e-03
1.254738596125807248e+01,2.807659360840161680e-04
1.257238075400958266e+01,6.456815420170070692e-05
1.259737554676109106e+01,2.494057757313505218e-05
1.262237033951260301e+01,1.218749695691106966e-05
1.264736513226411141e+01,6.812314877155369191e-06
1.267235992501562336e+01,4.132003890148246778e-06
1.269735471776713354e+01,2.651536095541924170e-06
1.272234951051864194e+01,1.776515736571665467e-06
1.274734430327015389e+01,1.200290964262863347e-06
1.277233909602166229e+01,9.023345062441994343e-07
1.279733388877317424e+01,9.195853395520083252e-07
1.282232868152468441e+01,1.281807217991435525e-06
1.284732347427619281e+01,2.163477164965912198e-06
1.287231826702770476e+01,3.913493038561544133e-06
1.289731305977921316e+01,7.881400952671473197e-06
1.292230785253072334e+01,1.937092129781563425e-05
1.294730264528223529e+01,7.238113066907089744e-05
1.297229743803374369e+01,2.087573551113971419e-03
1.299729223078525564e+01,4.934525572795647221e-03
1.302228702353676404e+01,2.891620636104973077e-03
1.304728181628827421e+01,1.089209321184649677e-04
1.307227660903978261e+01,2.513967570890395485e-05
1.309727140179129456e+01,9.861057435910778303e-06
1.312226619454280652e+01,5.006197490541046135e-06
1.314726098729431492e+01,2.990897450088344996e-06
1.317225578004582509e+01,2.084025872611210202e-06
1.319725057279733349e+01,1.687953556044118193e-06
1.322224536554884544e+01,1.609609530712137935e-06
1.324724015830035562e+01,1.757777851980856683e-06
1.327223495105186579e+01,2.178487389732319142e-06
1.329722974380337597e+01,2.893025104961689537e-06
1.332222453655488437e+01,4.169459202975993374e-06
1.334721932930639632e+01,6.472265102780092456e-06
1.337221412205790649e+01,1.105571856797865847e-05
1.339720891480941489e+01,2.157366997511739521e-05
1.342220370756092684e+01,5.207427223340965988e-05
1.344719850031243524e+01,1.924233699875042001e-04
1.347219329306394719e+01,5.337543041626069060e-03
1.349718808581545737e+01,1.269924586932431702e-02
1.352218287856696577e+01,7.486983649156058775e-03
1.354717767131847772e+01,2.926576903950575161e-04
1.357217246406998612e+01,6.680060531518545140e-05
1.359716725682149807e+01,2.571760306160892525e-05
1.362216204957300647e+01,1.253054649383548928e-05
1.364715684232451665e+01,6.991288167006601185e-06
1.367215163507602860e+01,4.222840789336928620e-06
1.369714642782753700e+01,2.694205620911289319e-06
1.372214122057904717e+01,1.782309567802359312e-06
1.374713601333055557e+01,1.178990091050332190e-06
1.377213080608206752e+01,8.454708250131486393e-07
1.379712559883357947e+01,8.482069919301709649e-07
1.382212039158508787e+01,1.226068755490618903e-06
1.384711518433659805e+01,2.133901246331220465e-06
1.387210997708810645e+01,3.911730304053004767e-06
1.389710476983961840e+01,7.920698082373848854e-06
1.392209956259113035e+01,1.948716728999517201e-05
1.394709435534263875e+01,7.249208690409147699e-05
1.397208914809414892e+01,1.946966898003163427e-03
1.399708394084565732e+01,4.664032820514671211e-03
1.402207873359716928e+01,2.765783662835447944e-03
1.404707352634867767e+01,1.125077244667152548e-04
1.407206831910018785e+01,2.578488806387362791e-05
1.409706311185169980e+01,1.009927113471725026e-05
1.412205790460320820e+01,5.118718213944764147e-06
1.414705269735472015e+01,3.060850075038337184e-06
1.417204749010622855e+01,2.131913349170417850e-06
1.419704228285773873e+01,1.726196141068705347e-06
1.422203707560925068e+01,1.644654201670431546e-06
1.424703186836075908e+01,1.795052360359514407e-06
1.427202666111227103e+01,2.214843299159309535e-06
1.429702145386377943e+01,2.944440583294758219e-06
1.432201624661528960e+01,4.228147940439258645e-06
1.434701103936680155e+01,6.561828137383001518e-06
1.437200583211830995e+01,1.118397987712644311e-05
1.439700062486982013e+01,2.179612626354801049e-05
1.442199541762132853e+01,5.246268964141508767e-05
1.444699021037284048e+01,1.927525232750928531e-04
1.447198500312435243e+01,4.989836009396406494e-03
1.449697979587586083e+01,1.203162319525686273e-02
