omega_tilde_over_omega,normalized_amplitude
2.949078412995938869e+00,8.380024825573409196e-08
2.974070602936582208e+00,1.851077143485829765e-07
2.999062792877225991e+00,8.190224214189496478e-08
3.024054982817869330e+00,8.077232789739209860e-08
3.049047172758513113e+00,9.780570615565291980e-08
3.074039362699156452e+00,3.170297991432258063e-08
3.099031552639800235e+00,6.458768300533850183e-08
3.124023742580443574e+00,7.856421224296941835e-08
3.149015932521086913e+00,9.406774703433728738e-08
3.174008122461731141e+00,1.545329040490808681e-07
3.199000312402374480e+00,2.388531806515676995e-07
3.223992502343017374e+00,3.237101483400946727e-07
3.248984692283661602e+00,4.311918721832947531e-07
3.273976882224304941e+00,6.371485819054433322e-07
3.298969072164948724e+00,9.475546633211135904e-07
3.323961262105592063e+00,1.433278669761660413e-06
3.348953452046235846e+00,2.375053133150754141e-06
3.373945641986879185e+00,4.093663472558833301e-06
3.398937831927522524e+00,8.387702775982129383e-06
3.423930021868166307e+00,2.073660164585992876e-05
3.448922211808809646e+00,8.090726803793004340e-05
3.473914401749453429e+00,5.276004072911876126e-03
3.498906591690096768e+00,1.133261051417904126e-02
3.523898781630740107e+00,6.080736020695924789e-03
3.548890971571383890e+00,9.879863396746196727e-05
3.573883161512027229e+00,2.394392815277750938e-05
3.598875351452671012e+00,9.610648106766628087e-06
3.623867541393314351e+00,4.683392899638647270e-06
3.648859731333958578e+00,2.780180149537950587e-06
3.673851921274601473e+00,1.735774125232553338e-06
3.698844111215244812e+00,1.144536644619693916e-06
3.723836301155889039e+00,8.387948543561161439e-07
3.748828491096531934e+00,5.694738566892713021e-07
3.773820681037176161e+00,4.566199411375673816e-07
3.798812870977819500e+00,3.935064625805957277e-07
3.823805060918463283e+00,1.881090550638156159e-07
3.848797250859106622e+00,3.124270582075092227e-07
3.873789440799749961e+00,1.628483807058532598e-07
3.898781630740393744e+00,1.109542108299080020e-07
3.923773820681037083e+00,1.122279550334941441e-07
3.948766010621680866e+00,1.015811474471878073e-07
3.973758200562324205e+00,3.451145589984199051e-08
3.998750390502967988e+00,4.356758745261793907e-08
4.023742580443611772e+00,7.235754838892783689e-08
4.048734770384254666e+00,6.870236757508810598e-08
4.073726960324898450e+00,4.743019721208146770e-08
4.098719150265542233e+00,3.968255612856893023e-08
4.123711340206186016e+00,8.905363314231355576e-08
4.148703530146828911e+00,3.124687229481515430e-07
4.173695720087472694e+00,1.009492849156974985e-07
4.198687910028116477e+00,3.742723311960960294e-07
4.223680099968759372e+00,3.913768913441390040e-07
4.248672289909403155e+00,5.303982239702940792e-07
4.273664479850046938e+00,8.106754710096412328e-07
4.298656669790690721e+00,1.155325800746685345e-06
4.323648859731333616e+00,1.710137753301542658e-06
4.348641049671977399e+00,2.952716459383348271e-06
4.373633239612621182e+00,4.887379969322216065e-06
4.398625429553264077e+00,1.007194083682136571e-05
4.423617619493908748e+00,2.466950144665624241e-05
4.448609809434551643e+00,9.532218560948412845e-05
4.473601999375195426e+00,4.922725795964271248e-03
4.498594189315839209e+00,1.077965470463637145e-02
4.523586379256482104e+00,5.890727701567926265e-03
4.548578569197125887e+00,1.211756505570590333e-04
4.573570759137769670e+00,2.902321015595144490e-05
4.598562949078413453e+00,1.157137470586760644e-05
4.623555139019056348e+00,5.637721711245028758e-06
4.648547328959700131e+00,3.357148056409751186e-06
4.673539518900343914e+00,2.018591042890202345e-06
4.698531708840986809e+00,1.383895891843093630e-06
4.723523898781630592e+00,9.748529647060242253e-07
4.748516088722274375e+00,6.953500301324672104e-07
4.773508278662918158e+00,5.208327937807974120e-07
4.798500468603561053e+00,4.964545133582151976e-07
4.823492658544204836e+00,1.904390535444517706e-07
4.848484848484848619e+00,4.687910135579693747e-07
4.873477038425491514e+00,1.590446062705986569e-07
4.898469228366136186e+00,1.240949464410166406e-07
4.923461418306779080e+00,1.469144859098393288e-07
4.948453608247422864e+00,2.633727205913216170e-07
4.973445798188066647e+00,1.578654720549192168e-07
4.998437988128709542e+00,1.810426809451430720e-07
5.023430178069353325e+00,2.709444980370957821e-07
5.048422368009997108e+00,2.024426426206811070e-07
5.073414557950640891e+00,2.467719622315875715e-08
5.098406747891283786e+00,5.456438701071600477e-08
5.123398937831927569e+00,7.006061743372923738e-08
5.148391127772571352e+00,2.778598888679070075e-07
5.173383317713214247e+00,1.592207864685800671e-07
5.198375507653858030e+00,2.492651125596840724e-07
5.223367697594501813e+00,2.115789305470655752e-07
5.248359887535145596e+00,2.829626771209372039e-07
5.273352077475788491e+00,4.963342533035623880e-07
5.298344267416432274e+00,6.208380744949706849e-07
5.323336457357076057e+00,1.035351349683143811e-06
5.348328647297718952e+00,1.825726361732163168e-06
5.373320837238363623e+00,2.841289194698278068e-06
5.398313027179006518e+00,6.010908690142868507e-06
5.423305217119650301e+00,1.459137664593893650e-05
5.448297407060294084e+00,5.601434213134700533e-05
5.473289597000936979e+00,2.398404555278146194e-03
5.498281786941580762e+00,5.355064676839258776e-03
5.523273976882224545e+00,2.980027024150469928e-03
5.548266166822868328e+00,7.432553029538952719e-05
5.573258356763511223e+00,1.761636606200564414e-05
5.598250546704155006e+00,7.009069511644302800e-06
5.623242736644798789e+00,3.396692653115830855e-06
5.648234926585441684e+00,2.077776645504982535e-06
5.673227116526085467e+00,1.218765717613174484e-06
5.698219306466729250e+00,8.511162864816745909e-07
5.723211496407373033e+00,6.031393238850222878e-07
5.748203686348015928e+00,4.624746207699328469e-07
5.773195876288659711e+00,3.136894330946577382e-07
5.798188066229303494e+00,3.769864781512152584e-07
5.823180256169946389e+00,1.541279719711803854e-07
5.848172446110591061e+00,4.161214697585451936e-07
5.873164636051233956e+00,1.724358881368163487e-07
5.898156825991877739e+00,8.392965840434976046e-08
5.923149015932521522e+00,1.575686113510862278e-07
5.948141205873164417e+00,3.723475320249322723e-07
5.973133395813808200e+00,2.534234382687259468e-07
5.998125585754451983e+00,3.024451562201825249e-07
6.023117775695095766e+00,4.878959158053199887e-07
6.048109965635738661e+00,2.698714802528711407e-07
6.073102155576382444e+00,1.698352747478318099e-07
6.098094345517026227e+00,2.183624837335978833e-07
6.123086535457669122e+00,2.354118591962259376e-07
6.148078725398312905e+00,7.948114739271631684e-08
6.173070915338956688e+00,4.254776058461005392e-07
6.198063105279600471e+00,2.200899525900264407e-07
6.223055295220243366e+00,4.095000719781621181e-07
6.248047485160887149e+00,4.582140794266908866e-07
6.273039675101530932e+00,6.558928607245791715e-07
6.298031865042173827e+00,8.732072869976429462e-07
6.323024054982818498e+00,1.385763725798487744e-06
6.348016244923462281e+00,2.047647259643079806e-06
6.373008434864104288e+00,3.574611738936797326e-06
6.398000624804748959e+00,7.105692366384829140e-06
6.422992814745392742e+00,1.727023632809517083e-05
6.447985004686034749e+00,6.523012084119495782e-05
6.472977194626679420e+00,2.385953221478766002e-03
6.497969384567323203e+00,5.432176042874645172e-03
6.522961574507966986e+00,3.078184378624919480e-03
6.547953764448609881e+00,9.018622844729979389e-05
6.572945954389253664e+00,2.111826894025853170e-05
6.597938144329897447e+00,8.216382622874944880e-06
6.622930334270540342e+00,4.042579498899879344e-06
6.647922524211184125e+00,2.263223485524546913e-06
6.672914714151827908e+00,1.382696256460658112e-06
6.697906904092471692e+00,9.100700492865929243e-07
6.722899094033114586e+00,6.057275084450933919e-07
6.747891283973758370e+00,4.283266456733383368e-07
6.772883473914402153e+00,2.639889280784551025e-07
6.797875663855045048e+00,1.836061318552562957e-07
6.822867853795688831e+00,2.609063225479848125e-07
6.847860043736332614e+00,1.227194457417690674e-07
6.872852233676976397e+00,1.196317249266223337e-07
6.897844423617619292e+00,5.039964513402764848e-08
6.922836613558263075e+00,4.532235497005807795e-08
6.947828803498906858e+00,2.961008401695491963e-07
6.972820993439549753e+00,2.397412350077995138e-07
6.997813183380193536e+00,3.175893527201767458e-07
7.022805373320837319e+00,4.996659631735761559e-07
7.047797563261480214e+00,2.305782469648358617e-07
7.072789753202123997e+00,3.099358447280463050e-07
7.097781943142767780e+00,4.196420636771618497e-07
7.122774133083411563e+00,4.746568373801985246e-07
7.147766323024054458e+00,4.769266992618853419e-07
7.172758512964698241e+00,7.780720370981839391e-07
7.197750702905342024e+00,9.007444321452138868e-07
7.222742892845984919e+00,1.234222021191516183e-06
7.247735082786628702e+00,1.577355473206662990e-06
7.272727272727272485e+00,2.243037835518053485e-06
7.297719462667917156e+00,3.137685164404487046e-06
7.322711652608559163e+00,4.729003540809025399e-06
7.347703842549202946e+00,7.581871834980096203e-06
7.372696032489847617e+00,1.296430422708205874e-05
7.397688222430489624e+00,2.587486105825679688e-05
7.422680412371133407e+00,6.279819267581419114e-05
7.447672602311778078e+00,2.354301687640043318e-04
7.472664792252421861e+00,7.533375949623687985e-03
7.497656982193063868e+00,1.749343903597273819e-02
7.522649172133708539e+00,1.009263592944417871e-02
7.547641362074352323e+00,3.405956778526081515e-04
7.572633552014994329e+00,7.894001008053341296e-05
7.597625741955639000e+00,3.080335791610595614e-05
7.622617931896282784e+00,1.501717465154553542e-05
7.647610121836926567e+00,8.645326061324810489e-06
7.672602311777569462e+00,5.248030073439836804e-06
7.697594501718213245e+00,3.515417333946522819e-06
7.722586691658857028e+00,2.415825984744631790e-06
7.747578881599499923e+00,1.723148482771667523e-06
7.772571071540143706e+00,1.252274957861618813e-06
7.797563261480787489e+00,1.000424116002793100e-06
7.822555451421431272e+00,6.246678779314862310e-07
7.847547641362074167e+00,6.134002841040005033e-07
7.872539831302717950e+00,3.839896685415466496e-07
7.897532021243361733e+00,2.813849192606501419e-07
7.922524211184004628e+00,1.917798850732528590e-07
7.947516401124648411e+00,9.787019955075087698e-08
7.972508591065292194e+00,8.326880856379534145e-08
7.997500781005935977e+00,5.701122410052963422e-08
8.022492970946579760e+00,1.759773958344474852e-07
8.047485160887223543e+00,1.669866176605662659e-07
8.072477350827867326e+00,2.900147374086898158e-07
8.097469540768509333e+00,3.776531060581549935e-07
8.122461730709153116e+00,5.022291569483841719e-07
8.147453920649796899e+00,8.004823303445608931e-07
8.172446110590440682e+00,7.320129314632696814e-07
8.197438300531084465e+00,1.246095051784705896e-06
8.222430490471728248e+00,1.524143794558199357e-06
8.247422680412372031e+00,2.047694871887121775e-06
8.272414870353014038e+00,2.932741469114190917e-06
8.297407060293657821e+00,4.148987826004873079e-06
8.322399250234301604e+00,6.173347900144178930e-06
8.347391440174945387e+00,1.014608110420289510e-05
8.372383630115589170e+00,1.716208520306781280e-05
8.397375820056232953e+00,3.433982957906726977e-05
8.422368009996876737e+00,8.298140204385965420e-05
8.447360199937518743e+00,3.087704206124679100e-04
8.472352389878162526e+00,8.785134778880529516e-03
8.497344579818806309e+00,2.080994875915332526e-02
8.522336769759450092e+00,1.222298006745237489e-02
8.547328959700093876e+00,4.673283163303492663e-04
8.572321149640737659e+00,1.070768901307097713e-04
8.597313339581381442e+00,4.170493627103554683e-05
8.622305529522023448e+00,2.025890314523025150e-05
8.647297719462667231e+00,1.175536636367161178e-05
8.672289909403311015e+00,7.108992025516917327e-06
8.697282099343954798e+00,4.791390161145881706e-06
8.722274289284598581e+00,3.348353111134086425e-06
8.747266479225242364e+00,2.383868928393930142e-06
8.772258669165886147e+00,1.796370325756149805e-06
8.797250859106528154e+00,1.511679660446828281e-06
8.822243049047171937e+00,8.180043348532276080e-07
8.847235238987817496e+00,1.215101227564708103e-06
8.872227428928459503e+00,5.938475267119990203e-07
8.897219618869103286e+00,4.767972163546634886e-07
8.922211808809747069e+00,4.653077339237426970e-07
8.947203998750390852e+00,5.811105836560274320e-07
8.972196188691032859e+00,1.473997080068263801e-07
8.997188378631678418e+00,3.928663097718050939e-07
9.022180568572322201e+00,5.886051467940617260e-07
9.047172758512964208e+00,3.392907033528660628e-07
9.072164948453607991e+00,1.113471636659991697e-07
9.097157138394251774e+00,1.308724901175862383e-07
9.122149328334893781e+00,1.194412981436609036e-07
9.147141518275539340e+00,4.384394569274211774e-07
9.172133708216183123e+00,2.760835917588943229e-07
9.197125898156826906e+00,4.309687642442862775e-07
9.222118088097468913e+00,3.266967845904409003e-07
9.247110278038112696e+00,5.286773264829044231e-07
9.272102467978756479e+00,8.130927890568855574e-07
9.297094657919400262e+00,1.188093202981288531e-06
9.322086847860044045e+00,1.749544307747126723e-06
9.347079037800687829e+00,3.124887815964158427e-06
9.372071227741331612e+00,5.106703534367409080e-06
9.397063417681973618e+00,1.040139206232469934e-05
9.422055607622617401e+00,2.511699476286486944e-05
9.447047797563261184e+00,9.274989970961321033e-05
9.472039987503904968e+00,2.380880923828854277e-03
9.497032177444548751e+00,5.754003873808866999e-03
9.522024367385192534e+00,3.440258130389802979e-03
9.547016557325836317e+00,1.470685445449031019e-04
9.572008747266478323e+00,3.342252432184993424e-05
9.597000937207122107e+00,1.301938233373710543e-05
9.621993127147765890e+00,6.341877335408095235e-06
9.646985317088409673e+00,3.740795096466050482e-06
9.671977507029053456e+00,2.291283154317002577e-06
9.696969696969697239e+00,1.560101973680103040e-06
9.721961886910341022e+00,1.164688589135852913e-06
9.746954076850983029e+00,8.268093253342617697e-07
9.771946266791626812e+00,7.061529613084663718e-07
9.796938456732272371e+00,6.487954743459816512e-07
9.821930646672914378e+00,3.220730377082523991e-07
9.846922836613558161e+00,8.066966835688607385e-07
9.871915026554201944e+00,3.245539361461350095e-07
9.896907216494845727e+00,2.832046588997181888e-07
9.921899406435487734e+00,4.340070173764557849e-07
9.946891596376133293e+00,7.033594332258124467e-07
9.971883786316777076e+00,3.167957170607684258e-07
9.996875976257419083e+00,6.896134636234948722e-07
1.002186816619806287e+01,1.047218847432445659e-06
1.004686035613870665e+01,4.906391101597318906e-07
1.007185254607935043e+01,6.531771921602550416e-07
1.009684473601999422e+01,8.348448969001905666e-07
1.012183692596063800e+01,8.923728463901875173e-07
1.014682911590128178e+01,7.587799555859712167e-07
1.017182130584192379e+01,1.514973149346841364e-06
1.019681349578256757e+01,1.481099250628176919e-06
1.022180568572321135e+01,2.102872573110737434e-06
1.024679787566385514e+01,2.673741796143606722e-06
1.027179006560449892e+01,3.699962144297734669e-06
1.029678225554514270e+01,5.209837649148738309e-06
1.032177444548578649e+01,7.782437157867574577e-06
1.034676663542642849e+01,1.230093654644036443e-05
1.037175882536707228e+01,2.114209894476916856e-05
1.039675101530771606e+01,4.162107808828719292e-05
1.042174320524835984e+01,1.000194879793949349e-04
1.044673539518900363e+01,3.653678671467454819e-04
1.047172758512964741e+01,8.526369563981858399e-03
1.049671977507029119e+01,2.102573128322112253e-02
1.052171196501093320e+01,1.279691877915755532e-02
1.054670415495157698e+01,6.050444220456592742e-04
1.057169634489222076e+01,1.355693227126985396e-04
1.059668853483286455e+01,5.213805897984232613e-05
1.062168072477350833e+01,2.531833600195835675e-05
1.064667291471415211e+01,1.441124192095625425e-05
1.067166510465479590e+01,8.754585145004606809e-06
1.069665729459543790e+01,5.810093045440852422e-06
1.072164948453608169e+01,4.032153369744578227e-06
1.074664167447672725e+01,2.816364728653084213e-06
1.077163386441736925e+01,2.081058663270600288e-06
1.079662605435801304e+01,1.583068547290848956e-06
1.082161824429865682e+01,1.104408617195389100e-06
1.084661043423930060e+01,8.819246371554142249e-07
1.087160262417994261e+01,6.528100670804319311e-07
1.089659481412058817e+01,4.471634902401024963e-07
1.092158700406123195e+01,2.935638279480398811e-07
1.094657919400187396e+01,1.185519724943178858e-07
1.097157138394251774e+01,1.920628027144967892e-07
1.099656357388316152e+01,1.965061682419156009e-07
1.102155576382380531e+01,3.513189723730366205e-07
1.104654795376444909e+01,3.302153665470457206e-07
1.107154014370509287e+01,5.328224828362862495e-07
1.109653233364573666e+01,7.215667237761825518e-07
1.112152452358637866e+01,9.216493199393682890e-07
1.114651671352702245e+01,1.420269541435542569e-06
1.117150890346766623e+01,1.402316090844873044e-06
1.119650109340831001e+01,2.228726082503942571e-06
1.122149328334895380e+01,2.767941089220359090e-06
1.124648547328959758e+01,3.734307229800886002e-06
1.127147766323024136e+01,5.275041795293559165e-06
1.129646985317088337e+01,7.503722770002810512e-06
1.132146204311152715e+01,1.115049340653531828e-05
1.134645423305217093e+01,1.809780883050449179e-05
1.137144642299281472e+01,3.074381989444384850e-05
1.139643861293345850e+01,6.089007045159209176e-05
1.142143080287410228e+01,1.457931949567649701e-04
1.144642299281474607e+01,5.287852067223646358e-04
1.147141518275538807e+01,1.133738277209288096e-02
1.149640737269603186e+01,2.853364777375823336e-02
1.152139956263667564e+01,1.767573502342073208e-02
1.154639175257731942e+01,9.170113294443451961e-04
1.157138394251796321e+01,2.032642329634662913e-04
1.159637613245860699e+01,7.800243415076579660e-05
1.162136832239925077e+01,3.784364193621225900e-05
1.164636051233989278e+01,2.164651079240099339e-05
1.167135270228053656e+01,1.321884500505613548e-05
1.169634489222118212e+01,8.871910745850737911e-06
1.172133708216182413e+01,6.173373053698748422e-06
1.174632927210246791e+01,4.458414559137814310e-06
1.177132146204311169e+01,3.380345257123311703e-06
1.179631365198375548e+01,2.776235285376859972e-06
1.182130584192439748e+01,1.719768269631186527e-06
1.184629803186504304e+01,2.213369639679768438e-06
1.187129022180568683e+01,1.216862974957389582e-06
1.189628241174632883e+01,1.038297430453171806e-06
1.192127460168697262e+01,1.044726302783428652e-06
1.194626679162761640e+01,1.157643534686375881e-06
1.197125898156826018e+01,3.501802498451838012e-07
1.199625117150890397e+01,9.379094327070062943e-07
1.202124336144954775e+01,1.249174689956303821e-06
1.204623555139019153e+01,5.755542889235699237e-07
1.207122774133083354e+01,5.964850424812235354e-07
1.209621993127147732e+01,7.518826152390128883e-07
1.212121212121212110e+01,5.873608627607181625e-07
1.214620431115276489e+01,2.002404786339547802e-07
1.217119650109340867e+01,1.181429808924605234e-06
1.219618869103405245e+01,5.385657003425848084e-07
1.222118088097469624e+01,9.792347563188144747e-07
1.224617307091533824e+01,1.074968060432969415e-06
1.227116526085598203e+01,1.367446268639373656e-06
1.229615745079662581e+01,1.868353449165038429e-06
1.232114964073726959e+01,2.743752837275902145e-06
1.234614183067791338e+01,3.997571146489773723e-06
1.237113402061855716e+01,7.041173854203749377e-06
1.239612621055920094e+01,1.342021828227286054e-05
1.242111840049984295e+01,3.194241441743041920e-05
1.244611059044048673e+01,1.144028580039384529e-04
1.247110278038113051e+01,2.265311313079362669e-03
1.249609497032177430e+01,5.819066534978990270e-03
1.252108716026241808e+01,3.669024949822927671e-03
1.254607935020306186e+01,2.071479758976758759e-04
1.257107154014370387e+01,4.525814562155952857e-05
1.259606373008434765e+01,1.707900416838940239e-05
1.262105592002499144e+01,8.285676439526965358e-06
1.264604810996563700e+01,4.463877334652119539e-06
1.267104029990628078e+01,2.748818171275643370e-06
1.269603248984692456e+01,1.731502539453560162e-06
1.272102467978756479e+01,1.111688159153175972e-06
1.274601686972820858e+01,7.213413117389728417e-07
1.277100905966885236e+01,4.456015951803050269e-07
1.279600124960949792e+01,2.128295697016600232e-07
1.282099343955014170e+01,3.118468722130809966e-07
1.284598562949078548e+01,3.366183560697541936e-07
1.287097781943142927e+01,1.281858580843051048e-07
1.289597000937206950e+01,1.656537848396105228e-07
1.292096219931271328e+01,3.579620410109379508e-07
1.294595438925335884e+01,7.188038715389223478e-07
1.297094657919400262e+01,2.699551959148222681e-07
1.299593876913464641e+01,9.153101517795954930e-07
1.302093095907529019e+01,1.332910131729250674e-06
1.304592314901593397e+01,7.632794521709992896e-07
1.307091533895657420e+01,1.228742413376397084e-06
1.309590752889721976e+01,1.465279894145015523e-06
1.312089971883786355e+01,1.836672752483721642e-06
1.314589190877850733e+01,2.080637693300410264e-06
1.317088409871915111e+01,2.761183969018304068e-06
1.319587628865979489e+01,3.560263328991186931e-06
1.322086847860043868e+01,4.565566994619643016e-06
1.324586066854108068e+01,6.041982382825421498e-06
1.327085285848172447e+01,8.417991822972297156e-06
1.329584504842236825e+01,1.186972676546312420e-05
1.332083723836301203e+01,1.764595984254328093e-05
1.334582942830365582e+01,2.821470083466712283e-05
1.337082161824429960e+01,4.805749180301228647e-05
1.339581380818494338e+01,9.435583275268333943e-05
1.342080599812558539e+01,2.244056342567500703e-04
1.344579818806622917e+01,8.006755098738348175e-04
1.347079037800687296e+01,1.478222939276966144e-02
1.349578256794751674e+01,3.877194060816816640e-02
1.352077475788816052e+01,2.487663657282416368e-02
1.354576694782880431e+01,1.521911826336404391e-03
1.357075913776944809e+01,3.294329442620352617e-04
1.359575132771009010e+01,1.252077187762251533e-04
1.362074351765073388e+01,6.044593748368905516e-05
1.364573570759137766e+01,3.443036855372241963e-05
1.367072789753202144e+01,2.090682181632738483e-05
1.369572008747266523e+01,1.400538158050459730e-05
1.372071227741330901e+01,9.694137688217461721e-06
1.374570446735395279e+01,6.995427959108439978e-06
1.377069665729459480e+01,5.234382971571642606e-06
1.379568884723523858e+01,4.240913019870867847e-06
1.382068103717588237e+01,2.733687332689166308e-06
1.384567322711652615e+01,3.139606665137308606e-06
1.387066541705716993e+01,1.872600565696893510e-06
1.389565760699781372e+01,1.570427405855186087e-06
1.392064979693845572e+01,1.475788725200894393e-06
1.394564198687909951e+01,1.450668824999202127e-06
1.397063417681974329e+01,5.594942662675445208e-07
1.399562636676038707e+01,1.096098327141483878e-06
1.402061855670103085e+01,1.371262748980991712e-06
1.404561074664167464e+01,6.249170587796042363e-07
1.407060293658231842e+01,6.056853158029027075e-07
1.409559512652296043e+01,7.272484091355119867e-07
1.412058731646360421e+01,5.335070809313483139e-07
1.414557950640424799e+01,1.943848363127019760e-07
1.417057169634489178e+01,1.044136773923981204e-06
1.419556388628553556e+01,2.672628976817702011e-07
1.422055607622617934e+01,4.193460446516480187e-07
1.424554826616682313e+01,3.839543809488677483e-07
1.427054045610746513e+01,2.010078981905071559e-07
1.429553264604810892e+01,3.929040927412881880e-07
1.432052483598875270e+01,5.844812197930536863e-07
1.434551702592939648e+01,1.879702085635054717e-07
1.437050921587004026e+01,5.604597607046974317e-07
1.439550140581068405e+01,1.894390672178322949e-07
1.442049359575132961e+01,3.656265025504267210e-07
1.444548578569196984e+01,3.901495124856446061e-07
1.447047797563261362e+01,3.037469487748435870e-06
1.449547016557325740e+01,7.248763363676600743e-06
